Barcode#,ID,Date,Site,Period,Transect,Genus,Subgenus,Species,sex,HW,det:,Lat,Long,Day,Month,Year,County,State,Country,Host,Catch
WSUC00051987,637,7/27/2022,Air_c,3,1,Apis,,mellifera,F,3.65,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052443,638,7/27/2022,Air_c,3,1,Lasioglossum,(Dialictus),,M,1.32,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052664,639,7/27/2022,Air_c,3,1,Lasioglossum,(Dialictus),,M,1.14,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052362,640,7/27/2022,Air_c,3,1,Lasioglossum,,punctatoventre,F,1.38,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052258,641,7/27/2022,Air_c,3,1,Lasioglossum,,punctatoventre,F,1.29,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052128,642,7/27/2022,Air_c,3,1,Lasioglossum,,punctatoventre,F,1.41,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052534,643,7/27/2022,Air_c,3,1,Lasioglossum,(Dialictus),,M,1.14,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052337,644,7/27/2022,Air_c,3,1,Wasp,,,,1.44,,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052000,645,7/27/2022,Air_c,3,4,Apis,,mellifera,F,3.78,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051706,646,7/27/2022,Air_c,3,4,Andrena,,prunorum,F,3.30,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052173,647,7/27/2022,Air_c,3,4,Lasioglossum,,pulveris,F,1.57,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052678,648,7/27/2022,Air_c,3,4,Lasioglossum,(Dialictus),,M,0.97,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052202,649,7/27/2022,Air_c,3,4,Lasioglossum,,punctatoventre,F,1.46,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052239,650,7/27/2022,Air_c,3,4,Lasioglossum,,nevadense,F,1.41,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052350,651,7/27/2022,Air_c,3,4,Wasp,,,,1.05,,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052665,652,7/27/2022,Air_c,3,3,Lasioglossum,(Dialictus),,M,1.25,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051870,653,7/27/2022,Air_c,3,3,Apis,,mellifera,F,3.65,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051883,654,7/27/2022,Air_c,3,3,Apis,,mellifera,F,3.83,CALankford2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052045,655,7/27/2022,Air_c,3,3,Lasioglossum,,incompletum,F,1.24,KWWright2025,46.74647,-117.10829,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051888,656,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.67,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051673,657,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,M,3.19,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051862,658,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.71,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051693,659,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.56,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051667,660,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.67,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051732,661,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.43,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051740,662,7/27/2022,Smoot_c,3,1,Bombus,,rufocinctus,F,3.16,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051790,663,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,M,2.97,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051810,664,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.35,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051836,665,7/27/2022,Smoot_c,3,1,Andrena,,prunorum,F,3.44,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052600,666,7/27/2022,Smoot_c,3,1,Nomada,,A,M,2.92,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052182,667,7/27/2022,Smoot_c,3,1,Sphecodes,,B,M,1.58,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052106,668,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,F,1.52,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052158,669,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,F,1.48,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052234,670,7/27/2022,Smoot_c,3,1,Hylaeus,,leptocephalus,F,1.42,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052286,671,7/27/2022,Smoot_c,3,1,Hylaeus,,leptocephalus,F,1.37,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052215,672,7/27/2022,Smoot_c,3,1,Lasioglossum,,punctatoventre,F,1.46,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052301,673,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,F,1.53,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052262,674,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,F,1.47,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052074,675,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,M,1.32,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052652,676,7/27/2022,Smoot_c,3,1,Lasioglossum,(Dialictus),,M,1.23,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052358,677,7/27/2022,Smoot_c,3,1,Lasioglossum,,puctatoventre,F,1.32,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052062,678,7/27/2022,Smoot_c,3,1,Lasioglossum,,prasinogaster,F,1.49,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052703,679,7/27/2022,Smoot_c,3,1,Lasioglossum,(Dialictus),,M,1.09,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052228,680,7/27/2022,Smoot_c,3,1,Lasioglossum,,puctatoventre,F,1.42,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052639,681,7/27/2022,Smoot_c,3,1,Lasioglossum,(Dialictus),,M,1.20,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052217,682,7/27/2022,Smoot_c,3,1,Lasioglossum,,pulveris,M,1.33,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052110,683,7/27/2022,Smoot_c,3,1,Lasioglossum,,incompletum,F,1.19,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052167,684,7/27/2022,Smoot_c,3,1,Lasioglossum,,punctatoventre,F,1.54,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052154,685,7/27/2022,Smoot_c,3,1,Lasioglossum,,punctatoventre,F,1.53,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052192,686,7/27/2022,Smoot_c,3,1,Lasioglossum,,prasinogaster,F,1.46,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052309,687,7/27/2022,Smoot_c,3,1,Lasioglossum,,prasinogaster,F,1.53,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052296,688,7/27/2022,Smoot_c,3,1,Lasioglossum,,prasinogaster,F,1.52,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052140,689,7/27/2022,Smoot_c,3,1,Lasioglossum,,prasinogaster,F,1.40,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051753,690,7/27/2022,Smoot_c,3,2,Bombus,,rufocinctus,F,3.09,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051927,691,7/27/2022,Smoot_c,3,2,Andrena,,prunorum,F,3.71,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051849,692,7/27/2022,Smoot_c,3,2,Andrena,,prunorum,F,3.54,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051979,693,7/27/2022,Smoot_c,3,2,Andrena,,prunorum,F,3.85,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052573,694,7/27/2022,Smoot_c,3,2,Lasioglossum,(Dialictus),,M,1.52,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052005,695,7/27/2022,Smoot_c,3,3,Andrena,,prunorum,F,3.83,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052327,696,7/27/2022,Smoot_c,3,3,Lasioglossum,,pulveris,F,1.48,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052132,697,7/27/2022,Smoot_c,3,3,Lasioglossum,,pulveris,F,1.54,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052288,698,7/27/2022,Smoot_c,3,3,Halictus,,tuipautitus,F,1.77,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052149,699,7/27/2022,Smoot_c,3,3,Lasioglossum,,incompletum,F,1.30,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051966,700,7/27/2022,Smoot_c,3,4,Andrena,,prunorum,F,3.56,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051953,701,7/27/2022,Smoot_c,3,4,Andrena,,prunorum,F,3.55,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051914,702,7/27/2022,Smoot_c,3,4,Andrena,,prunorum,F,3.71,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051764,703,7/27/2022,Smoot_c,3,4,Andrena,,prunorum,M,2.97,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052079,704,7/27/2022,Smoot_c,3,4,Halictus,,rubicunolus,M,2.31,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052118,705,7/27/2022,Smoot_c,3,4,Halictus,,rubicunolus,M,2.35,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052056,706,7/27/2022,Smoot_c,3,4,Lasioglossum,,pulveris,F,1.47,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052136,707,7/27/2022,Smoot_c,3,4,Lasioglossum,,incompletum,F,1.24,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052127,708,7/27/2022,Smoot_c,3,4,Lasioglossum,,prasinogaster,F,1.41,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052197,709,7/27/2022,Smoot_c,3,4,Lasioglossum,,pulveris,F,1.49,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052345,710,7/27/2022,Smoot_c,3,4,Lasioglossum,,punctatoventre,F,1.47,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052245,711,7/27/2022,Smoot_c,3,4,Lasioglossum,,punctatoventre,F,1.53,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052047,712,7/27/2022,Smoot_c,3,4,Lasioglossum,,pulveris,M,1.37,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052586,713,7/27/2022,Smoot_c,3,4,Lasioglossum,(Dialictus),,M,1.37,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052249,714,7/27/2022,Smoot_c,3,4,Lasioglossum,,pulveris,F,1.49,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052297,715,7/27/2022,Smoot_c,3,4,Lasioglossum,,punctatoventre,F,1.44,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052403,716,7/27/2022,Smoot_c,3,4,Lasioglossum,(Dialictus),,M,1.33,CALankford2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052279,717,7/27/2022,Smoot_c,3,4,Lasioglossum,,sandhousiellum,F,1.24,KWWright2025,46.83136,-117.23034,27,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051933,718,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.27,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051894,719,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.46,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051868,720,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.60,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051842,721,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.15,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051829,722,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.31,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051777,723,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.10,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051998,724,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.05,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051985,725,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.20,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051959,726,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.34,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051881,727,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.17,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051712,728,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.03,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051946,729,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.04,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052574,730,6/27/2022,Clark2_c,2,1,Nomada,,,M,3.54,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051907,731,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.06,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051855,732,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.03,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052483,733,6/27/2022,Clark2_c,2,1,Nomada,,,M,2.57,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051751,734,6/27/2022,Clark2_c,2,1,Andrena,,prunorum,M,3.07,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052176,735,6/27/2022,Clark2_c,2,1,Lasioglossum,,ruidosense,F,1.39,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051648,736,6/27/2022,Clark2_c,2,1,Panurginus,,ineptus,M,1.49,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051745,737,6/27/2022,Clark2_c,2,2,Andrena,,prunorum,F,3.49,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051738,738,6/27/2022,Clark2_c,2,2,Andrena,,prunorum,M,3.02,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052470,739,6/27/2022,Clark2_c,2,2,Nomada,,,M,2.54,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051658,740,6/27/2022,Clark2_c,2,2,Andrena,,prunorum,M,3.06,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051803,741,6/27/2022,Clark2_c,2,2,Andrena,,prunorum,M,3.01,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051725,742,6/27/2022,Clark2_c,2,2,Andrena,,prunorum,M,3.27,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052494,743,6/27/2022,Clark2_c,2,2,Andrena,,scurra,M,2.48,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052103,744,6/27/2022,Clark2_c,2,2,Sphecodes,,B,F,1.97,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052319,745,6/27/2022,Clark2_c,2,2,Lasioglossum,,cressoni,F,1.62,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052273,746,6/27/2022,Clark2_c,2,2,Hylaeus,,granolatus,F,1.12,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051749,747,6/27/2022,Clark2_c,2,3,Andrena,,prunorum,M,3.19,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051697,748,6/27/2022,Clark2_c,2,3,Andrena,,prunorum,M,2.87,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051840,749,6/27/2022,Clark2_c,2,3,Andrena,,prunorum,M,3.12,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052520,750,6/27/2022,Clark2_c,2,3,Andrena,,knuthiana,F,2.37,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052522,751,6/27/2022,Clark2_c,2,3,Nomada,,,M,2.59,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052241,752,6/27/2022,Clark2_c,2,3,Lasioglossum,,cressoni,F,1.73,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00052039,753,6/27/2022,Clark2_c,2,3,Sphecodes,,C,F,1.54,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051906,754,6/27/2022,Clark2_c,2,4,Andrena,,prunorum,M,3.22,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051893,755,6/27/2022,Clark2_c,2,4,Andrena,,prunorum,M,3.22,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051932,756,6/27/2022,Clark2_c,2,4,Andrena,,prunorum,M,3.22,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051672,757,6/27/2022,Clark2_c,2,4,Andrena,,prunorum,M,3.12,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051686,758,6/27/2022,Clark2_c,2,4,Andrena,,prunorum,M,2.97,KWWright2025,46.84351,-117.22016,27,June,2022,Whitman,WA,USA,Canola,Net
WSUC00051727,759,7/25/2022,Chip1_c,3,2,Apis,,mellifera,F,3.66,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051823,760,7/25/2022,Chip1_c,3,2,Andrena,,prunorum,F,3.32,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051901,761,7/25/2022,Chip1_c,3,2,Andrena,,prunorum,F,3.68,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051889,762,7/25/2022,Chip1_c,3,2,Andrena,,prunorum,F,3.41,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052024,763,7/25/2022,Chip1_c,3,2,Andrena,,prunorum,M,3.02,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052023,764,7/25/2022,Chip1_c,3,2,Wasp,,,,2.89,,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052131,765,7/25/2022,Chip1_c,3,2,Halictus,,ligatus,F,2.45,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052113,766,7/25/2022,Chip1_c,3,2,Lasioglossum,,pulveris,M,1.15,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052210,767,7/25/2022,Chip1_c,3,2,Halictus,,tuipuatitus,F,1.73,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052338,768,7/25/2022,Chip1_c,3,2,Sphecodes,,C,M,1.14,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052243,769,7/25/2022,Chip1_c,3,2,Lasioglossum,,nigroviride,F,1.55,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052130,770,7/25/2022,Chip1_c,3,2,Sphecodes,,C,M,1.16,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052378,771,7/25/2022,Chip1_c,3,2,Lasioglossum,(Dialictus),,M,1.21,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052704,772,7/25/2022,Chip1_c,3,2,Lasioglossum,(Dialictus),,M,1.09,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051818,773,7/25/2022,Chip1_c,3,3,Apis,,mellifera,F,3.68,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052637,774,7/25/2022,Chip1_c,3,3,Andrena,,knuthiana,F,2.53,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052075,775,7/25/2022,Chip1_c,3,3,Lasioglossum,,prasinogaster,F,1.47,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052361,776,7/25/2022,Chip1_c,3,3,Lasioglossum,,prasinogaster,F,1.46,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052254,777,7/25/2022,Chip1_c,3,3,Lasioglossum,,punctatoventre,F,1.39,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051831,778,7/25/2022,Chip1_c,3,4,Bombus,,nevadensis,F,5.38,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051714,779,7/25/2022,Chip1_c,3,4,Bombus,,nevadensis,M,5.14,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051752,780,7/25/2022,Chip1_c,3,4,Megachile,,angelarum,M,2.45,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052233,781,7/25/2022,Chip1_c,3,4,Sphecodes,,B,F,2.10,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052041,782,7/25/2022,Chip1_c,3,4,Lasioglossum,,pulveris,F,1.49,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052189,783,7/25/2022,Chip1_c,3,4,Lasioglossum,,albohirtum,F,1.55,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052150,784,7/25/2022,Chip1_c,3,4,Lasioglossum,,punctatoventre,F,1.48,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052690,785,7/25/2022,Chip1_c,3,4,Lasioglossum,(Dialictus),,M,1.22,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052085,786,7/25/2022,Chip1_c,3,4,Lasioglossum,,punctatoventre,F,1.44,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052072,787,7/25/2022,Chip1_c,3,4,Lasioglossum,,punctatoventre,F,1.47,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052335,788,7/25/2022,Chip1_c,3,4,Lasioglossum,,prasinogaster,F,1.43,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052417,789,7/25/2022,Chip1_c,3,4,Lasioglossum,(Dialictus),,M,1.28,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00052214,790,7/25/2022,Chip1_c,3,4,Lasioglossum,,incompletum,F,1.18,KWWright2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
WSUC00051688,791,7/25/2022,Chip1_c,3,1,Apis,,mellifera,F,3.71,CALankford2025,46.71893,-117.13018,25,July,2022,Whitman,WA,USA,Canola,Net
