ID,date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,Notes,Notes
4Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.55,0.87,,
4SH23,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.52,1.53,,
4SH43,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.65,1.07,,
4Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.77,1.03,,
50Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.3,1.32,ligatus,ligatus
51Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.54,1.58,ligatus,ligatus
52Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.17,1.27,ligatus,ligatus
53Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.27,1.47,ligatus,ligatus
54Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.66,1.58,ligatus,ligatus
55Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.41,1.48,ligatus,ligatus
56Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.2,1.32,ligatus,ligatus
57Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.65,ligatus,ligatus
58Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.49,1.44,ligatus,ligatus
59Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.7,1.67,ligatus,ligatus
5Chp23,0022-07-25,3,Chipman1,semi,46.721549,-117.153,2,Solitary,Halictidae,Halictus,2.71,1.64,,
5Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.51,1.51,,
5Hut31,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,2.6,1.57,,
5Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,2.38,1.36,,
5Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.96,1.33,,
5Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.7,1.13,,
5Kam31,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Halictus,1.69,1.35,,
5Plaz42,0022-07-06,2,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Halictus,2.39,1.87,,
5SH23,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.51,1.54,,
5SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Halictus,1.94,1.25,,
5Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Halictus,1.66,1.03,,
5Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Halictus,1.89,1.2,,
60Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.57,ligatus,ligatus
61Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.5,1.5,ligatus,"ligatus, duplicate tubes"
62Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.46,1.47,ligatus,"ligatus, duplicate tubes"
63Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.66,1.71,ligatus,"ligatus, duplicate tubes"
64Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.46,1.57,ligatus,ligatus
65Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.49,1.6,ligatus,ligatus
66Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.42,1.5,ligatus,ligatus
67Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.6,ligatus,ligatus
68Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.58,1.56,ligatus,ligatus
69Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.56,1.53,ligatus,ligatus
6Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Halictus,2.48,1.93,,
6Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.48,1.39,,
6Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,2.64,1.57,,
6Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.3,,
6Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.95,1.25,,
6Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.96,1.27,,
6Kam41,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Halictidae,Halictus,1.65,1.34,,
6Plaz42,0022-07-06,2,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Halictus,2.47,1.87,,
6SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.45,1.12,,
6SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.68,2.03,,
70Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.73,1.7,ligatus,ligatus
71Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.28,1.4,ligatus,ligatus
72Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.51,1.6,ligatus,ligatus
73Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.6,1.45,ligatus,ligatus
74Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.31,1.39,ligatus,ligatus
75Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Halictus,2.02,1.36,,
78Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.41,1.47,,Duplicate relabelled
78Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Halictus,1.87,1.34,,
79Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.57,1.62,,Duplicate relabelled
7Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.27,1.37,,
7Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,1.99,1.35,,
7Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Halictus,1.7,0.94,,
7Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,2,1.36,,
7Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.13,,
7SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,1.87,1.29,,
7SH22,0022-07-08,2,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.7,2.1,,
80Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Halictus,2.61,1.52,,Duplicate relabelled
8Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.39,1.41,,
8Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Halictus,2.55,1.34,,
8Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2,1.54,,
8Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.77,1.1,,
8Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.52,0.99,,
9Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Halictidae,Halictus,1.82,1.5,Abodomen missing,Abodomen missing
9Chp34,0022-07-25,3,Chipman1,semi,46.721549,-117.153,4,Solitary,Halictidae,Halictus,2.7,1.6,,
9Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Halictus,2.54,2.06,,
9Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.73,1.13,,
9Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Halictus,1.6,1.22,,
9SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Halictus,2.02,1.25,,
2Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,5.15,3.83,,
10Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.45,0.97,,
10Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Halictidae,Lasioglossum,1.57,1.09,,
10Ckk21,0022-06-07,1,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Lasioglossum,1.96,1.31,,
10Ckk32,0022-06-27,2,Clark2,natural,46.835963,-117.220154,3,Solitary,Halictidae,Lasioglossum,1.41,1.02,,
10Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.36,0.91,"head missing, recovered","head missing, recovered"
10Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.24,0.98,,
10Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.41,1.2,,
10Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.59,1.08,,
10Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.38,1.03,,
10Span13,0022-08-02,3,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.26,0.78,,
10Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.25,0.87,,
11Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.86,1.39,,
11Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Lasioglossum,1.71,1.34,,
11Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Lasioglossum,1.47,1.14,,
11Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.13,0.89,"Abdomen missing, recovered","Abdomen missing, recovered"
11Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.65,1.34,"head missing, recovered","head missing, recovered"
11Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.54,1.26,,
11Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.47,1.2,,
11Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,2.54,2.08,,
11Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.49,1.18,,
12Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.83,1.3,,
12Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Lasioglossum,1.52,1.06,,
12Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.53,1.08,,
12Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,2.55,1.91,,
12SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.34,0.94,,
12Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.37,1.01,,
13Aso12,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,1,Solitary,Halictidae,Lasioglossum,1.88,1.29,,
13Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.62,1.21,,
13Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Lasioglossum,1.35,0.95,,
13Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.46,0.9,,
13Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.7,1.07,,
13Span33,0022-08-02,3,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.33,0.78,,
14Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.63,1.18,,
14Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.2,0.82,,
14Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.11,0.81,,
14Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.47,1.13,,
14Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.97,1.49,,
15Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.59,1.18,,
15Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.03,0.68,,
15Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.56,1.1,,
15Hut41,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.29,1.09,,
15Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.56,1.14,,
15Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.78,1.33,,
15SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.79,1.2,,
16Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.63,1.17,,
16Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Lasioglossum,1.43,1.05,,
16Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.27,0.85,,
16Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.16,0.92,,
16Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.44,1.24,,
16Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.81,1.44,,
16SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.76,1.51,,
17Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.43,1.41,,
17Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.2,0.83,,
17Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.6,1.41,,
17Kam22,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.56,1.32,,
17SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.35,0.94,,
17SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.73,1.15,,
18Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.34,0.72,,
18Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Lasioglossum,1.37,1.02,,
18Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.2,0.82,,
18Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.61,1.37,,
18SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.54,1.29,,
19Aso22,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.63,1.24,,
19Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.1,0.76,,
19Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.55,1.15,,
1Aso23,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.26,0.89,,
1Ck23,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Lasioglossum,1.27,0.84,,incorrect measurements?
1Ck42,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Lasioglossum,1.53,1.04,,
1Hut11,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.4,1.08,,
1Hut13,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.3,1.1,Abodomen broken,Abodomen broken
1Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.08,0.66,,
1Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.51,1.23,,
1Kam23,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Halictidae,Lasioglossum,1.11,0.75,,
1Plaz43,0022-08-02,3,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Lasioglossum,1.3,0.95,,
1Span43,0022-08-02,3,Spangle,natural,47.397378,-117.488876,4,Solitary,Halictidae,Lasioglossum,1.76,1.31,,
20Aso12,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,1,Solitary,Halictidae,Lasioglossum,1.46,1.17,,
20Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.05,0.69,,
20Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.3,0.8,,
21Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.61,1.19,,
21Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.35,0.95,"Head missing, recovered","Head missing, recovered"
21SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.68,1.28,,
22Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.66,1.15,,
22Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.71,1.2,,
22Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.26,0.78,,
22Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.12,0.79,,
23Aso41,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.51,1.17,,
23Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.2,0.66,,
23Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.14,0.64,,
23Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.46,1.18,,
23SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.42,1.06,,
23SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.99,1.3,,
24Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.23,0.81,,
24Hut33,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,0.98,0.65,,
24Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.26,0.81,,
25Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.36,1.06,,
25Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.48,1.24,,
25SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Lasioglossum,1.65,1.14,,
26Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.65,1.16,,
26SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.91,1.34,,
27Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.67,1.16,,
27Kam11,0022-06-15,1,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Halictidae,Lasioglossum,1.66,1.29,,
28Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.34,0.97,,
29Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.58,1.26,,
29SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.83,1.38,,
2Aso23,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,2,Solitary,Halictidae,Lasioglossum,1.96,1.37,,
2Aso32,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,2.1,1.49,,
2Ck23,0022-07-26,3,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Halictidae,Lasioglossum,1.52,0.87,,
2Hut12,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.15,0.92,,
2Hut13,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,1,Solitary,Halictidae,Lasioglossum,1.66,1.32,,
2Hut21,0022-06-22,1,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.47,1.12,,
2Hut22,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Halictidae,Lasioglossum,1.5,1.16,,
2Hut32,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Lasioglossum,1.57,1.23,,
2Hut42,0022-07-07,2,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.05,0.71,,
2Hut43,0022-07-20,3,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Lasioglossum,1.28,0.93,,
2Kam33,0022-07-19,3,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,2.54,1.95,,
2Plaz13,0022-08-02,3,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.34,0.84,,
2Plaz23,0022-08-02,3,Plaza,natural,47.397565,-117.57463,2,Solitary,Halictidae,Lasioglossum,1.14,0.91,,
2Plaz41,0022-06-09,1,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Lasioglossum,1.57,1.2,,
2Plaz43,0022-08-02,3,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Lasioglossum,1.31,0.97,Abodomen missing,Abodomen missing
2SH13,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,1,Solitary,Halictidae,Lasioglossum,1.25,0.94,,
2SH23,0022-07-27,3,Smoot,natural,46.82218897,-117.237749,2,Solitary,Halictidae,Lasioglossum,1.31,0.89,,
2Span32,0022-07-06,2,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.19,0.86,,
2Span43,0022-08-02,3,Spangle,natural,47.397378,-117.488876,4,Solitary,Halictidae,Lasioglossum,1.35,0.9,,
30Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.45,1.03,,
31Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.24,0.7,,
32Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.59,1.05,,
33Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.11,0.72,,
34Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.2,0.82,,
35Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.52,1.24,,
36Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.33,0.98,,
36Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Halictidae,Lasioglossum,1.5,1.07,,
37Aso43,0022-07-21,3,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Lasioglossum,1.26,0.84,,
39SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Lasioglossum,1.81,1.37,,
