date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,in_canola,subgenus,species
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.59,1.85,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,1,Solitary,Andrenidae,Andrena,2.3,1.33,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,1.8,1.14,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,2.38,1.65,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,3.24,2.18,no,NA,NA
2022-07-08,Peak-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Andrenidae,Andrena,2.74,1.96,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Andrenidae,Andrena,3.36,2.08,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.71,1.76,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.42,1.88,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.57,1.63,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.72,1.8,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.66,1.69,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.39,1.69,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.58,1.68,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.7,1.77,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.88,1.96,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.54,1.89,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Andrenidae,Andrena,3.11,1.94,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.79,1.84,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.5,1.68,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Andrenidae,Andrena,2.75,1.89,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.38,1.59,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,Solitary,Andrenidae,Andrena,2.6,1.55,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,2,Solitary,Andrenidae,Andrena,3.47,2.19,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Andrenidae,Andrena,3.37,2.12,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Andrenidae,Andrena,2.18,1.15,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.86,1.84,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,3.59,2.39,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.75,1.67,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Andrenidae,Andrena,3.38,2.88,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Andrena,2.38,1.79,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,1.85,1.25,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,2.99,1.98,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.29,1.4,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.47,1.39,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.31,1.45,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.27,1.56,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,Solitary,Andrenidae,Andrena,2.9,2,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,2,Solitary,Andrenidae,Andrena,2.71,1.69,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.91,1.82,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.99,1.79,no,NA,NA
2022-06-02,Pre-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Andrenidae,Andrena,2.61,1.87,no,NA,NA
2022-06-02,Pre-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Andrenidae,Andrena,1.79,1.16,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Andrenidae,Andrena,2.62,1.84,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Andrenidae,Andrena,3.28,2.05,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,1.94,1.34,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Andrenidae,Andrena,2.05,1.3,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,2.04,1.44,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,Solitary,Andrenidae,Andrena,1.93,1.15,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,2,Solitary,Andrenidae,Andrena,2.92,1.78,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,3.08,2.03,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.81,1.8,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.96,1.92,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Andrenidae,Andrena,1.72,1.36,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Andrenidae,Andrena,3.68,2.36,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Andrenidae,Andrena,3.24,2.2,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Andrenidae,Andrena,2.62,1.64,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,Solitary,Andrenidae,Andrena,1.88,1.01,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,3.25,2.18,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.73,1.94,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,3.73,2.5,no,NA,NA
2022-06-02,Pre-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Andrenidae,Andrena,2.63,1.78,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Andrenidae,Andrena,2.52,1.48,no,NA,NA
2022-07-07,Peak-Bloom,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Andrenidae,Andrena,4.43,3.56,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Andrenidae,Andrena,3.24,2.17,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Andrenidae,Andrena,2.92,2.24,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Andrenidae,Andrena,1.87,1.13,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,3.32,2.14,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.76,1.67,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Andrena,2.79,1.84,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Andrenidae,Andrena,1.92,1.11,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Andrenidae,Andrena,2.99,2.41,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Andrenidae,Andrena,3.2,2.01,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Andrenidae,Andrena,3.03,2.1,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Andrenidae,Andrena,2.02,1.31,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Andrenidae,Panurginus,1.75,1.18,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Andrenidae,Panurginus,1.67,1.13,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Andrenidae,Panurginus,1.7,1.34,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,1,Solitary,Andrenidae,Perdita,1.29,0.62,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Andrenidae,Perdita,1.42,0.95,no,NA,NA
2022-07-06,Peak-Bloom,Spangle,natural,47.397378,-117.488876,2,Solitary,Andrenidae,Perdita,1.53,1.09,no,NA,NA
2022-07-06,Peak-Bloom,Spangle,natural,47.397378,-117.488876,2,Solitary,Andrenidae,Perdita,1.31,0.81,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Perdita,1.55,1.02,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.59,1,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.53,1.03,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.5,0.92,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.46,1.22,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.6,0.95,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.56,1.08,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.66,1.04,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.47,0.82,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.43,0.88,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Andrenidae,Protandrena,1.94,1.26,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.52,0.93,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.61,0.81,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Andrenidae,Protandrena,1.58,0.92,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,HoneyBee,Apidae,Apis,3.56,2.84,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,1,HoneyBee,Apidae,Apis,3.73,2.64,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,1,HoneyBee,Apidae,Apis,3.73,2.95,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,3,HoneyBee,Apidae,Apis,3.85,3.07,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,3,HoneyBee,Apidae,Apis,3.67,2.89,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,4,HoneyBee,Apidae,Apis,3.74,2.88,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,3,HoneyBee,Apidae,Apis,3.65,3.08,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,4,HoneyBee,Apidae,Apis,3.66,2.65,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,3,HoneyBee,Apidae,Apis,3.79,2.87,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,HoneyBee,Apidae,Apis,3.55,2.98,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,BumbleBee,Apidae,Bombus,3.29,3.18,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,BumbleBee,Apidae,Bombus,3.1,3.11,no,NA,NA
2022-06-29,Peak-Bloom,Asotin,natural,46.26055038,-117.29982,2,BumbleBee,Apidae,Bombus,3.85,2.99,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,3,BumbleBee,Apidae,Bombus,3.41,3.33,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,BumbleBee,Apidae,Bombus,3.57,3.46,no,NA,NA
2022-07-25,Post-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,BumbleBee,Apidae,Bombus,3.19,3.2,no,NA,NA
2022-07-26,Post-Bloom,Clark1,semi,46.82942655,-117.1411106,1,BumbleBee,Apidae,Bombus,1.37,0.94,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,BumbleBee,Apidae,Bombus,3.52,3.52,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,BumbleBee,Apidae,Bombus,3.51,3.43,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,BumbleBee,Apidae,Bombus,3.2,3.42,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,3,BumbleBee,Apidae,Bombus,4.9,5.23,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,3,BumbleBee,Apidae,Bombus,3.51,3.55,no,NA,NA
2022-07-21,Post-Bloom,Asotin,natural,46.26055038,-117.29982,4,BumbleBee,Apidae,Bombus,3.67,3.64,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,3,BumbleBee,Apidae,Bombus,3.56,3.3,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,4,BumbleBee,Apidae,Bombus,3.69,3.65,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Ceratina,1.4,0.86,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.34,0.93,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.61,1.01,no,NA,NA
2022-07-05,Peak-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.22,0.75,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.4,1.04,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.36,0.89,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.31,0.84,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,1.43,0.91,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.53,0.94,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.38,0.87,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.31,0.87,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,1.94,1.3,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.82,1.28,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.36,0.93,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.45,1,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.3,0.77,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,2.39,1.69,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.89,1.35,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.62,1.04,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.33,0.87,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Apidae,Ceratina,1.58,0.94,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.59,0.98,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.39,0.96,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.92,1.11,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.29,0.79,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.54,1.11,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.35,0.97,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.21,0.79,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.37,0.91,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.31,0.86,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Apidae,Ceratina,1.21,0.83,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.48,0.98,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.3,0.88,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.4,0.87,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.64,1.15,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.38,0.94,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.38,0.82,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Apidae,Ceratina,1.21,0.78,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.51,0.88,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.44,0.84,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Apidae,Ceratina,1.32,1.04,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,2,Solitary,Apidae,Ceratina,1.32,0.81,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.46,1.05,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.58,1.09,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.4,0.88,no,NA,NA
2022-07-05,Peak-Bloom,Chipman2,semi,46.7371882,-117.0662461,1,Solitary,Apidae,Ceratina,1.52,0.89,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.44,0.97,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.4,0.92,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.26,0.8,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,3,Solitary,Apidae,Ceratina,1.41,0.97,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Apidae,Ceratina,1.47,1.13,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Apidae,Ceratina,1.23,0.99,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,3,Solitary,Apidae,Ceratina,1.25,0.9,no,NA,NA
2022-06-22,Pre-Bloom,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Apidae,Ceratina,1.32,0.83,no,NA,NA
2022-07-27,Post-Bloom,Smoot,natural,46.82218897,-117.237749,2,Solitary,Apidae,Ceratina,1.86,1.2,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.6,1.1,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.51,0.89,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,2.05,1.43,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.79,1.24,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.42,0.88,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.43,1,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.4,0.86,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.34,0.89,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.54,0.98,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.41,0.96,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.41,0.86,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.42,0.99,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.54,1.05,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.38,0.87,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.41,0.9,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.48,0.9,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.6,0.97,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.65,0.99,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.3,0.84,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.64,1.14,no,NA,NA
